estado,cidade,bairro,endereco,preco,avaliacao,desconto,modalidade,descricao,link,foto,first_time_seen,not_seen_since
RN,TENENTE LAURENTINO CRUZ,CENTRO,"RUA VICENTE HIGINO DE ARAUJO, N. 63",34002.01,60000.0,43.33,Venda Direta Online,"Casa, 0.00 de área total, 77.70 de área privativa, 112.50 de área do terreno, 2 qto(s), WC, 2 sala(s), cozinha.",8444403951802,,2021-08-22,2021-09-03
RN,TENENTE LAURENTINO CRUZ,,"AV. Marcelino Cruz, N. 27",28164.32,41000.0,31.31,Venda Direta Online,"Casa, 74.40 de área total, 74.40 de área privativa, 105.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",8555501239858,,2021-08-22,2021-09-03
RN,TIBAU,CENTRO,"RUA PROJETADA B QD 11 LOTES 7 e 8, N. SN, LOTEAMENTO BARRA DO TREMEMBEM",76198.5,105000.0,27.43,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 900.00 de área do terreno.",10002238,Ver foto,2021-08-22,2021-09-03
RN,TOUROS,,"R DO COMÉRCIO, N. 02, SACO",138850.01,250000.0,44.46,Venda Direta Online,"Terreno, 0.00 de área total, 264.00 de área privativa, 264.00 de área do terreno.",1555528941253,Ver foto,2021-08-22,2021-09-03
RN,TRIUNFO POTIGUAR,CENTRO,"R FRANCISCO FIRMINO DE ALMEIDA, N. 403, GLEBA 22",42673.4,77000.0,44.58,Venda Direta Online,"Casa, 0.00 de área total, 70.00 de área privativa, 200.00 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",8444409640779,Ver foto,2021-08-22,2021-09-03
RN,UPANEMA,,"R LUCAS CARLOS DE CARVALHO, N. 29",68476.0,106000.0,35.4,Venda Direta Online,"Casa, 0.00 de área total, 140.00 de área privativa, 225.50 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",1444408329532,Ver foto,2021-08-22,2021-09-03
RN,VERA CRUZ,CENTRO,"LOT PQ BRASIL (R MACEIO), N. 122, LT 122 QD G LOT PARQUE BRASIL",47661.21,86000.0,44.58,Venda Direta Online,"Casa, 0.00 de área total, 69.96 de área privativa, 200.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",8444411618289,Ver foto,2021-08-22,2021-09-03
RO,ALTA FLORESTA D'OESTE,CENTRO,"AV BRASILIA, N. 4046, LT 23-A, QD 09, ST 03",53203.21,96000.0,44.58,Venda Direta Online,"Casa, 70.00 de área total, 70.00 de área privativa, 158.20 de área do terreno, 3 qto(s), a.serv, WC, 1 sala(s), cozinha.",8444411998782,,2021-08-22,2021-09-03
RO,ALTA FLORESTA D'OESTE,CENTRO,"Av Jose Linhares C/ Isaura Kwirant, N. 3398, Lt. 01, Qd. 77, St. 04",43542.0,60000.0,27.43,Venda Direta Online,"Terreno, 560.00 de área total, 0.00 de área privativa, 560.00 de área do terreno.",10005661,,2021-08-22,2021-09-03
RO,ARIQUEMES,APOIO RODOVIARIO,"Rua Jatuarana, N. 12, Lote 12, Bloco E",293908.5,405000.0,27.43,Venda Direta Online,"Terreno, 1412.12 de área total, 0.00 de área privativa, 1412.12 de área do terreno.",10004982,,2021-08-22,2021-09-03
RO,ARIQUEMES,AREA RURAL DE ARIQUEMES,"ROD. BR 364 Gleba 04 Lote 14/B, N. 4137, Parte real do Lt. 14, denominado Lt 14",603900.0,1098000.0,45.0,Venda Direta Online,"Comercial, 330.00 de área total, 330.00 de área privativa, 2436.00 de área do terreno.",10002378,,2021-08-22,2021-09-03
RO,ARIQUEMES,JARDIM AMERICA,"R BARBADOS, N. 4009, - Quadra:22 - Lote:19/A",96300.0,118000.0,18.39,1º Leilão SFI,"Casa, 67.07 de área total, 67.07 de área privativa, 174.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",8444400280745,,2021-08-26,2021-09-03
RO,ARIQUEMES,JARDIM EUROPA,"R POLONIA, N. 3052, - Quadra:02 - Lote:28",221900.0,186000.0,0.0,1º Leilão SFI,"Casa, 150.78 de área total, 150.78 de área privativa, 288.78 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem, 1 edícula.",1444401281380,,2021-08-26,2021-09-03
RO,ARIQUEMES,MARECHAL RONDON 02,"BR-364 Via Publica 08, N. S/N, Lt 15, Qd 03, BL A/2",97534.08,134400.0,27.43,Venda Direta Online,"Terreno, 1000.00 de área total, 0.00 de área privativa, 1000.00 de área do terreno.",10011713,,2021-08-22,2021-09-03
RO,ARIQUEMES,,"Projeto de Assentamento Dirigido Mal. Dutra, Gleba 04, Lote 07/C-1",660000.0,1200000.0,45.0,Venda Direta Online,"Gleba, 0.00 de área total, 0.00 de área privativa, 13489.00 de área do terreno.",10002777,,2021-08-22,2021-09-03
RO,CACOAL,CENTRO,"Av Jair Tome Souza, N. S/N, Lt.270, Qd. 73, St. 04",226000.0,452000.0,50.0,Venda Direta Online,"Terreno, 4377.75 de área total, 0.00 de área privativa, 4377.75 de área do terreno.",18576,,2021-08-22,2021-09-03
RO,CACOAL,CENTRO,"Av. Amazonas, N. 2869, Apto 02, St 03, Qd 26, Lt 10",232560.01,360000.0,35.4,Venda Direta Online,"Apartamento, 373.40 de área total, 322.57 de área privativa, 0.00 de área do terreno, 4 qto(s), a.serv, WC, 3 sala(s), cozinha, 2 vaga(s) de garagem.",1444401081934,Ver foto,2021-08-22,2021-09-03
RO,CACOAL,MORADA DO BOSQUE,"Rua Projetada A, N. 400, Lote 400, Quadra 13, Setor 17",138132.91,240000.0,42.45,Venda Direta Online,"Terreno, 993.60 de área total, 0.00 de área privativa, 993.60 de área do terreno.",10004939,,2021-08-22,2021-09-03
RO,CACOAL,RESIDENCIAL PARQUE BRIZON,"R JOSE KUSTER, N. 3981, LT 14, QD 35",72500.0,72000.0,0.0,1º Leilão SFI,"Terreno, 525.30 de área total, 0.00 de área privativa, 525.30 de área do terreno.",8182300005789,,2021-08-26,2021-09-03
RO,CANDEIAS DO JAMARI,CENTRO,"Rua Goiás, Lote 01, Quadra 037, Setor 07",46444.8,64000.0,27.43,Venda Direta Online,"Terreno, 370.49 de área total, 0.00 de área privativa, 370.49 de área do terreno.",10004987,,2021-08-22,2021-09-03
RO,CANDEIAS DO JAMARI,CENTRO,"Rua Goiás, Lote 01-B, Quadra 037, Setor 07",31930.8,46572.15,31.44,Venda Direta Online,"Terreno, 300.00 de área total, 0.00 de área privativa, 300.00 de área do terreno.",10004985,,2021-08-22,2021-09-03
RO,CANDEIAS DO JAMARI,CENTRO,"Rua Goiás, Lote 01-C, Quadra 37, Setor 07",22351.56,34000.0,34.27,Venda Direta Online,"Terreno, 300.00 de área total, 0.00 de área privativa, 300.00 de área do terreno.",10004993,,2021-08-22,2021-09-03
RO,ESPIGAO D'OESTE,CENTRO,"AV RIO GRANDE DO SUL, N. 34, LT 3/4-1, QD 14 ST 06",23950.16,46000.0,47.94,Venda Direta Online,"Terreno, 290.79 de área total, 0.00 de área privativa, 290.79 de área do terreno.",10008691,,2021-08-22,2021-09-03
RO,ESPIGAO D'OESTE,CENTRO,"AV RIO GRANDE DO SUL, N. 34, LT 3/4-R, QD 14, ST 06",23950.17,35000.0,31.58,Venda Direta Online,"Terreno, 871.08 de área total, 0.00 de área privativa, 871.08 de área do terreno.",10008694,,2021-08-22,2021-09-03
RO,ESPIGAO D'OESTE,CENTRO,"AV RIO GRANDE DO SUL, N. S/N, LT 3/4-2, QD 14, ST 06",22496.7,31000.0,27.43,Venda Direta Online,"Terreno, 290.79 de área total, 0.00 de área privativa, 290.79 de área do terreno.",10008692,,2021-08-22,2021-09-03
RO,ESPIGAO D'OESTE,,"Av. Sete de Setembro, N. s/n°, Lt 03-A, Qd 01, St 06-B",63124.43,94000.0,32.85,Venda Direta Online,"Terreno, 464.77 de área total, 0.00 de área privativa, 464.77 de área do terreno.",1444400735302,,2021-08-22,2021-09-03
RO,GUAJARA-MIRIM,CENTRO,"R CASTELO BRANCO, N. 2354, LT 25, QD 198, ST II",83371.41,113000.0,26.22,Venda Direta Online,"Casa, 107.82 de área total, 107.82 de área privativa, 220.00 de área do terreno, 2 vaga(s) de garagem.",1444404046919,,2021-08-22,2021-09-03
RO,GUAJARA-MIRIM,,"Av. Abrahão Azulay, N. s/n°, Lt 14, Qd 226, St 03",67612.41,122000.0,44.58,Venda Direta Online,"Casa, 76.00 de área total, 76.00 de área privativa, 300.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8444410380580,Ver foto,2021-08-22,2021-09-03
RO,GUAJARA-MIRIM,,"Av. Santos Dumont, N. s/n, CASA 08, LT 23, QD 161, ST II",58191.01,105000.0,44.58,Venda Direta Online,"Casa, 66000.00 de área total, 66.00 de área privativa, 200.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.",8444401868398,Ver foto,2021-08-22,2021-09-03
RO,ITAPUA DO OESTE,CENTRO,"AVENIDA COSTA E SILVA, N. 70, SETOR 01, QDR 06, LT 70",199800.0,142042.88,0.0,1º Leilão SFI,"Comercial, 0.00 de área total, 258.00 de área privativa, 0.01 de área do terreno.",10138089,,2021-08-26,2021-09-03
RO,JARU,CENTRO,"Lote Urbano nº 2-A-4, N. 4",93600.0,234000.0,60.0,Venda Direta Online,"Terreno, 9042.75 de área total, 0.00 de área privativa, 9042.75 de área do terreno.",10002731,,2021-08-22,2021-09-03
