link,endereco,bairro,descricao,preco,valor,desconto,modalidade,foto,cidade,estado
8444406500968,"RUA PROJETADA I, N. 01, QD A UNID 01",PARQUE ALVORADA,"Casa, 0.00 de área total, 71.10 de área privativa, 251.10 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",55420.0,100000.0,44.58,Venda Online,Ver foto,IMPERATRIZ,MA
8444407694260,"RUA JOAO PESSOA, N. 03, LOTE 03 QUADRA 13-B",,"Casa, 0.00 de área total, 59.50 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",54403.2,96000.0,43.33,Venda Online,Ver foto,IMPERATRIZ,MA
8444407696068,"AV SAO LUIS, N. 02, QUADRA 13-B LOTE 02",,"Casa, 0.00 de área total, 59.50 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",59576.5,107500.0,44.58,Venda Online,Ver foto,IMPERATRIZ,MA
8444408546736,"RUA 02, N. 306-B, ZONA 02, QUADRA 857, LOTE 306-B",VILA NOVA,"Casa, 0.00 de área total, 79.91 de área privativa, 0.00 de área do terreno, 1 qto(s), 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",67058.2,121000.0,44.58,Venda Online,Ver foto,IMPERATRIZ,MA
8444410800610,"RUA NATAL, N. 38, LOTE 38 QUADRA 13-A",,"Casa, 0.00 de área total, 59.50 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",52371.9,94500.0,44.58,Venda Online,Ver foto,IMPERATRIZ,MA
1444403179826,"RUA SAO RAIMUNDO, N. 50",CENTRO,"Casa, 0.00 de área total, 51.13 de área privativa, 0.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",13800.0,69000.0,80.0,Venda Online,Ver foto,ITAPECURU MIRIM,MA
18353,"RUA MIGUEL FIQUENE, N. S/N, AVIAÇÃO",,"Gleba, 0.00 de área total, 0.00 de área privativa, 36967.00 de área do terreno.",350513.11,483000.0,27.43,Venda Online,Ver foto,ITAPECURU MIRIM,MA
1444400465631,"R PEDRO NEIVA DE SANTANA, N. 864",CENTRO,"Casa, 0.00 de área total, 533.11 de área privativa, 600.00 de área do terreno, 2 qto(s), varanda, 1 suite(s), WC, 2 sala(s), cozinha, Terraco.",302328.0,468000.0,35.4,Venda Online,Ver foto,ITINGA DO MARANHAO,MA
1444405500753,"RUA DUQUE DE CAXIAS, N. 1111, QD 08 LT 73",,"Casa, 0.00 de área total, 159.99 de área privativa, 240.00 de área do terreno, 2 qto(s), varanda, 1 suite(s), WC, 1 sala(s), cozinha.",219640.01,340000.0,35.4,Venda Online,Ver foto,ITINGA DO MARANHAO,MA
1444406932789,"RUA DA BACABA, N. S/N, QD 07 LT 120",,"Casa, 0.00 de área total, 311.15 de área privativa, 1200.00 de área do terreno, 2 qto(s), varanda, 1 suite(s), WC, 1 sala(s), cozinha.",197030.0,305000.0,35.4,Venda Online,Ver foto,ITINGA DO MARANHAO,MA
1444407025351,"RUA GURUPI, N. 150, QD013 LT156",,"Casa, 0.00 de área total, 145.20 de área privativa, 239.04 de área do terreno, 1 qto(s), 1 suite(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",58140.0,90000.0,35.4,Venda Online,Ver foto,ITINGA DO MARANHAO,MA
1444407518234,"AV PRESIDENTE MÉDICI, N. 180, QD 31 LT 47",,"Casa, 0.00 de área total, 199.72 de área privativa, 448.31 de área do terreno, 2 qto(s), 1 suite(s), WC, 2 sala(s), cozinha.",186694.01,289000.0,35.4,Venda Online,Ver foto,ITINGA DO MARANHAO,MA
1444407870469,"RUA GURUPI, N. 1789, QD 08 LT 43",,"Casa, 0.00 de área total, 195.45 de área privativa, 268.00 de área do terreno, 1 qto(s), varanda, a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",98192.01,152000.0,35.4,Venda Online,Ver foto,ITINGA DO MARANHAO,MA
1555524174363,"RUA PEDRO NEIVA DE SANTANA, N. 1000",,"Casa, 0.00 de área total, 441.93 de área privativa, 1058.00 de área do terreno, 1 qto(s), varanda, 4 suite(s), WC, churrasqueira, 1 sala(s), piscina, cozinha.",235500.0,471000.0,50.0,Venda Online,Ver foto,ITINGA DO MARANHAO,MA
18412,"FAZENDA ACONCHEGO VII, N. S/N, ZONA RURAL",,"Imóvel rural, 0.00 de área total, 0.00 de área privativa, 8998127.00 de área do terreno.",872333.62,1327529.83,34.29,Venda Online,,ITINGA DO MARANHAO,MA
18413,"FAZENDA ACONCHEGO VI, N. S/N, ZONA RURAL",,"Imóvel rural, 0.00 de área total, 0.00 de área privativa, 8431685.00 de área do terreno.",816881.67,1244878.64,34.39,Venda Online,,ITINGA DO MARANHAO,MA
18414,"FAZENDA ACONCHEGO VIII, N. S/N, ZONA RURAL",,"Imóvel rural, 0.00 de área total, 0.00 de área privativa, 5238227.00 de área do terreno.",507343.93,766945.77,33.85,Venda Online,,ITINGA DO MARANHAO,MA
1444405373301,"R ESTRADA TRANSITAVEIS, N. S/N, CENTRO",CENTRO,"Terreno, 6000.00 de área total, 0.00 de área privativa, 6000.00 de área do terreno, 1 vaga(s) de garagem.",159075.0,353500.0,55.0,Venda Online,Ver foto,JOAO LISBOA,MA
8555516463830,"RUA GREGORIO JOSE DE SANTANA, N. 3, QUADRA 3",CENTRO,"Casa, 0.00 de área total, 52.10 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8550.0,57000.0,85.0,Venda Online,Ver foto,LIMA CAMPOS,MA
1555522348003,"RUA SÃO PEDRO, N. 1354 A, BAIRRO TAIOBA",,"Casa, 249.80 de área total, 0.00 de área privativa, 966.00 de área do terreno, 4 qto(s), varanda, WC, 2 sala(s), cozinha, Terraco.",94583.66,169000.0,44.04,Venda Online,Ver foto,MATOES,MA
8444414469985,"R DA PRIMAVERA, N. 00013, LT 13",CENTRO,"Casa, 0.00 de área total, 70.00 de área privativa, 200.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",45998.6,83000.0,44.58,Venda Online,Ver foto,MONCAO,MA
8444414553889,"RUA DA PRIMAVERA, N. 14",CENTRO,"Casa, 0.00 de área total, 70.00 de área privativa, 200.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",44613.11,80500.0,44.58,Venda Online,Ver foto,MONCAO,MA
8444414554133,"R DA PRIMAVERA, N. 00016, LT 16",CENTRO,"Casa, 0.00 de área total, 70.00 de área privativa, 200.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",44613.1,80500.0,44.58,Venda Online,Ver foto,MONCAO,MA
8444415101663,"R DA PRIMAVERA, N. 00019, LOTE 19",CENTRO,"Casa, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",41565.0,75000.0,44.58,Venda Online,Ver foto,MONCAO,MA
10003045,"AV TERTULIANA SEVERA PEREIRA, N. 01, QUADRA I - LOT RES BELLA VISTA",,"Casa, 0.00 de área total, 358.71 de área privativa, 729.30 de área do terreno, 5 qto(s), a.serv, WC, 1 sala(s), cozinha.",255000.0,425000.0,40.0,Licitação Aberta,Ver foto,PACO DO LUMIAR,MA
1444400237671,"RUA 06, N. S/N, QUADRA E LOTE 06-A",,"Casa, 0.00 de área total, 160.00 de área privativa, 300.00 de área do terreno, 1 qto(s), a.serv, 2 suite(s), WC, WC Emp, 2 sala(s), 1 lavabo(s), cozinha, Terraco.",204136.0,316000.0,35.4,Venda Online,Ver foto,PACO DO LUMIAR,MA
1444400607703,"R 106, N. 17, QD 63 LT 17",,"Casa, 0.00 de área total, 160.80 de área privativa, 250.00 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 2 sala(s), cozinha.",114988.01,178000.0,35.4,Venda Online,Ver foto,PACO DO LUMIAR,MA
1444400718610,"AV 03, N. 12, LOTE 12 QUADRA 11",,"Casa, 0.00 de área total, 43.56 de área privativa, 311.95 de área do terreno, 2 qto(s), varanda, WC, 1 sala(s), cozinha.",89794.0,139000.0,35.4,Venda Online,,PACO DO LUMIAR,MA
1444401436422,"AV G, N. 14, Apto L, QD 12 LOT MORADA DO SOL",,"Casa, 0.00 de área total, 400.00 de área privativa, 1350.00 de área do terreno, 1 qto(s), varanda, 3 suite(s), WC, 2 sala(s), piscina, cozinha, 1 edícula.",340733.99,527452.0,35.41,Venda Online,Ver foto,PACO DO LUMIAR,MA
1444402684276,"RUA 04, N. 02, Q 05",,"Casa, 0.00 de área total, 43.56 de área privativa, 250.00 de área do terreno, 2 qto(s), varanda, WC, 1 sala(s), cozinha.",125324.0,194000.0,35.4,Venda Online,Ver foto,PACO DO LUMIAR,MA
1444403956520,"AVENIDA J, N. 28, QUADRA 21",CENTRO,"Casa, 0.00 de área total, 170.06 de área privativa, 0.00 de área do terreno, 3 qto(s), a.serv, 1 suite(s), WC, 2 sala(s), 1 lavabo(s), DCE, cozinha, Terraco, 1 vaga(s) de garagem.",260984.0,404000.0,35.4,Venda Online,Ver foto,PACO DO LUMIAR,MA
1444404664221,"RUA 04, N. 07, QUADRA 05",,"Casa, 0.00 de área total, 67.33 de área privativa, 200.00 de área do terreno, 1 qto(s), varanda, a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",73450.2,113700.0,35.4,Venda Online,Ver foto,PACO DO LUMIAR,MA
1444406789234,"R 16, N. 07, QD 89 LT 07 - BACURITIUA",,"Casa, 0.00 de área total, 313.01 de área privativa, 250.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, Terraco.",167960.0,260000.0,35.4,Venda Online,Ver foto,PACO DO LUMIAR,MA
1444408144028,"R 21, N. 24, QD 33 LT 24 - LOT LA BELLE PARK",,"Casa, 0.00 de área total, 83.93 de área privativa, 200.00 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",106590.01,165000.0,35.4,Venda Online,Ver foto,PACO DO LUMIAR,MA
1444408736081,"ALAMEDA 06, N. S/N, LT22/ QD 08-A",,"Casa, 0.00 de área total, 23.36 de área privativa, 0.00 de área do terreno, WC, 1 sala(s), cozinha.",59432.0,92000.0,35.4,Venda Online,Ver foto,PACO DO LUMIAR,MA
1555515543807,"ESTRADA DE IGUAIBA, N. 01, BAIRRO IGUAIBA",,"Casa, 0.00 de área total, 506.36 de área privativa, 22400.00 de área do terreno, 4 qto(s), varanda, a.serv, 2 suite(s), WC, 1 sala(s), cozinha, 1 edícula.",434500.0,790000.0,45.0,Venda Online,Ver foto,PACO DO LUMIAR,MA
1555528706076,"RUA 04, N. 02, QUADRA 10",,"Casa, 0.00 de área total, 56.06 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",59109.0,91500.0,35.4,Venda Online,Ver foto,PACO DO LUMIAR,MA
8444402008210,"RUA 01, N. 05, QUADRA 03",,"Casa, 0.00 de área total, 40.08 de área privativa, 150.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",40802.41,72000.0,43.33,Venda Online,Ver foto,PACO DO LUMIAR,MA
8444405304618,"RUA 03, N. 11, QD07",,"Casa, 0.00 de área total, 0.00 de área privativa, 184.00 de área do terreno, 3 qto(s), a.serv, 2 sala(s), cozinha.",53553.16,94500.0,43.33,Venda Online,Ver foto,PACO DO LUMIAR,MA
8444405891076,"RUA PRINCIPAL, N. 02, QD A LT 02",,"Casa, 0.00 de área total, 73.00 de área privativa, 191.40 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, Terraco.",78771.31,139000.0,43.33,Venda Online,Ver foto,PACO DO LUMIAR,MA
8444405924888,"RUA 10, N. S/N, QD22 LT20",,"Casa, 0.00 de área total, 57.15 de área privativa, 0.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",21100.0,105500.0,80.0,Venda Online,,PACO DO LUMIAR,MA
8444406229067,"RUA 11, N. 04, QD11 LT04",,"Casa, 0.00 de área total, 95.21 de área privativa, 160.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, Terraco.",100130.01,155000.0,35.4,Venda Online,Ver foto,PACO DO LUMIAR,MA
8444407206923,"ALAMEDA 06, N. 23, QUADRA 08-A",,"Casa, 0.00 de área total, 23.36 de área privativa, 0.00 de área do terreno, WC, 1 sala(s), cozinha.",61203.6,108000.0,43.33,Venda Online,Ver foto,PACO DO LUMIAR,MA
8444407453920,"RUA MURICI (ROD MA-201 RES LIMA VERDE), N. S/N, Apto 104, APTO 104 QD30",,"Apartamento, 0.00 de área total, 35.47 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",44058.9,79500.0,44.58,Venda Online,Ver foto,PACO DO LUMIAR,MA
8444407629280,"ALAMEDA 06-A, N. 24, QUADRA 8-B",,"Casa, 0.00 de área total, 23.36 de área privativa, 0.00 de área do terreno, WC, 1 sala(s), cozinha.",44202.6,78000.0,43.33,Venda Online,Ver foto,PACO DO LUMIAR,MA
8444408139960,"AVENIDA 02 (GLEBA A-2), N. 11, QUADRA 22 LOTE 11",,"Casa, 135.00 de área total, 63.40 de área privativa, 135.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, Terraco.",56670.0,100000.0,43.33,Venda Online,Ver foto,PACO DO LUMIAR,MA
8444410369994,"AVENIDA CENTRAL(ATUAL AV ZUMBI DOS PALMARES), N. 2, LOT MARIA FIRMINA I; QD IX",,"Casa, 0.00 de área total, 42.00 de área privativa, 0.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",43069.2,76000.0,43.33,Venda Online,Ver foto,PACO DO LUMIAR,MA
8444410740650,"AV. SÃO JOSÉ (RUA 05), N. 25, QD 01",,"Casa, 0.00 de área total, 40.08 de área privativa, 0.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",41935.8,74000.0,43.33,Venda Online,Ver foto,PACO DO LUMIAR,MA
8444413900305,"ALAMEDA 02-A, N. SN, QD 08-B LT 18",,"Casa, 0.00 de área total, 23.36 de área privativa, 168.75 de área do terreno, WC, 1 sala(s), cozinha.",38535.61,68000.0,43.33,Venda Online,Ver foto,PACO DO LUMIAR,MA
8555513580495,"ALAMEDA 01, N. 09, QD 01",,"Casa, 0.00 de área total, 23.36 de área privativa, 135.00 de área do terreno, WC, 1 sala(s), cozinha.",58936.81,104000.0,43.33,Venda Online,Ver foto,PACO DO LUMIAR,MA
8555519800144,"RUA C, N. 23, QD 21 LT 23 LOTEAMENTO PARANÃ I",,"Casa, 0.00 de área total, 97.42 de área privativa, 142.59 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, Terraco.",70837.51,125000.0,43.33,Venda Online,Ver foto,PACO DO LUMIAR,MA
8555524796575,"VIA PRINCIPAL, N. S/N, Apto 001, BL-13 COND PLAZA DAS FLORES I",,"Apartamento, 0.00 de área total, 45.57 de área privativa, 45.57 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",47036.1,83000.0,43.33,Venda Online,Ver foto,PACO DO LUMIAR,MA
8555526244090,"RUA 12, N. S/N, LT 34 QD 34/ ETAPA V",,"Casa, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno.",52371.9,94500.0,44.58,Venda Online,Ver foto,PACO DO LUMIAR,MA
8555526448981,"RUA 06, N. 05, QD 20 LT 05",,"Casa, 0.00 de área total, 56.06 de área privativa, 200.00 de área do terreno, 1 qto(s), 1 suite(s), WC, 1 sala(s), cozinha.",51540.6,93000.0,44.58,Venda Online,Ver foto,PACO DO LUMIAR,MA
8555526861501,"RUA 14, N. 29, LT 29; QD41",,"Casa, 0.00 de área total, 56.06 de área privativa, 0.00 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",52649.0,95000.0,44.58,Venda Online,Ver foto,PACO DO LUMIAR,MA
8555527337180,"RUA 13, N. 06, QUADRA 41",,"Casa, 0.00 de área total, 56.06 de área privativa, 200.00 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",27064.2,90214.0,70.0,Venda Online,Ver foto,PACO DO LUMIAR,MA
8555529451738,"RUA 05, N. S/N, LOTE 14 QUADRA 14",,"Casa, 0.00 de área total, 56.06 de área privativa, 0.00 de área do terreno, a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",52482.75,94700.0,44.58,Venda Online,Ver foto,PACO DO LUMIAR,MA
8555531750712,"RUA 03, N. S/N, QD06 LT38 CIDADE VERDE ETAPA II",,"Casa, 0.00 de área total, 56.06 de área privativa, 200.00 de área do terreno, 2 qto(s), varanda, WC, 1 sala(s), cozinha.",52649.0,95000.0,44.58,Venda Online,Ver foto,PACO DO LUMIAR,MA
8555535936624,"RUA PRINCIPAL, N. SN, Apto 002, BL 17",,"Apartamento, 0.00 de área total, 45.57 de área privativa, 0.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",51540.61,93000.0,44.58,Venda Online,Ver foto,PACO DO LUMIAR,MA
8555537025548,"R PRINCIPAL, N. 00000, Apto 02, BL27",,"Apartamento, 0.00 de área total, 45.57 de área privativa, 0.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",44890.2,81000.0,44.58,Venda Online,Ver foto,PACO DO LUMIAR,MA
1555515660323,"Pça Cel Rosendo Costa, N. 04",,"Comercial, 0.00 de área total, 40.00 de área privativa, 40.00 de área do terreno.",18786.96,33826.0,44.47,Venda Online,Ver foto,PASSAGEM FRANCA,MA
1444406465030,"RUA RAIMUNDO TIAGO, N. 2013",CENTRO,"Casa, 0.00 de área total, 152.00 de área privativa, 80.00 de área do terreno, 2 qto(s), 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",73822.0,184555.0,60.0,Venda Online,Ver foto,PASTOS BONS,MA
8444414262566,"RUA JAILSON MILHOMEM, N. 43",SAO JOSE,"Casa, 0.00 de área total, 91.00 de área privativa, 350.00 de área do terreno, 3 qto(s), WC, 1 sala(s), cozinha.",47204.41,83297.0,43.33,Venda Online,Ver foto,PASTOS BONS,MA
8444415132143,"AV JOÃO PESSOA, N. 19",SAO JOSE,"Casa, 0.00 de área total, 85.00 de área privativa, 283.82 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",47204.41,83297.0,43.33,Venda Online,Ver foto,PASTOS BONS,MA
18164,"RUA MAMAO FURADO (ESQUINA C R PROJETADA), N. S/N, COM RUA PROJETADA",,"Terreno, 0.00 de área total, 0.00 de área privativa, 14454.00 de área do terreno.",158275.0,243500.0,35.0,Licitação Aberta,Ver foto,PAULO RAMOS,MA
1076700045444,"R DOS LIRIOS, N. 06",,"Casa, 376.40 de área total, 376.40 de área privativa, 933.60 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), DCE, cozinha, 2 vaga(s) de garagem.",217800.0,363000.0,40.0,Venda Online,Ver foto,PEDREIRAS,MA
1555504892996,"RUA DA PONTE, N. 9",CENTRO,"Casa, 0.00 de área total, 70.00 de área privativa, 0.00 de área do terreno, 1 qto(s), 2 suite(s), WC, 1 sala(s), cozinha.",58532.21,98500.0,40.58,Venda Online,,PEDREIRAS,MA
1555513644622,"RUA 06, N. 08, QD 5-B LT 19 LOTEAMENTO CHICOTE",,"Casa, 0.00 de área total, 70.00 de área privativa, 0.00 de área do terreno, 3 qto(s), WC, 1 sala(s), cozinha, Terraco.",57600.0,144000.0,60.0,Venda Online,Ver foto,PEDREIRAS,MA
8444403712476,"R MOISES FEITOSA, N. 126",,"Casa, 0.00 de área total, 79.80 de área privativa, 150.00 de área do terreno, 2 qto(s), WC, 3 sala(s), cozinha.",43919.25,77500.0,43.33,Venda Online,Ver foto,PEDREIRAS,MA
8444404511318,"RUA SANTA AMALIA, N. 146",,"Casa, 0.00 de área total, 70.00 de área privativa, 0.00 de área do terreno, 3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",43044.84,75957.0,43.33,Venda Online,Ver foto,PEDREIRAS,MA
8444408709490,"RUA JOAO CASTELO, N. 113",CENTRO,"Casa, 0.00 de área total, 57.00 de área privativa, 0.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",34852.05,61500.0,43.33,Venda Online,Ver foto,PEDREIRAS,MA
8444411706030,"R WILSON SAMPAIO MARINHO, N. 00261, QD 24 LT 171",,"Casa, 0.00 de área total, 78.48 de área privativa, 130.90 de área do terreno, 3 qto(s), WC, 1 sala(s), cozinha.",62053.66,109500.0,43.33,Venda Online,Ver foto,PINHEIRO,MA
8444413132685,"RUA PROJETADA C, N. 06, LOTE 06",CENTRO,"Casa, 0.00 de área total, 70.00 de área privativa, 104.36 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.",56251.31,101500.0,44.58,Venda Online,Ver foto,PINHEIRO,MA
10002321,"RUA PROJETADA, GLEBA BANANEIRA LT 10",,"Gleba, 0.00 de área total, 0.00 de área privativa, 40820.93 de área do terreno.",49173.43,67760.0,27.44,Venda Online,Ver foto,PORTO FRANCO,MA
10002675,AVENIDA TIRADENTES,,"Terreno, 0.00 de área total, 0.00 de área privativa, 2518.10 de área do terreno.",206098.8,284000.0,27.43,Venda Online,Ver foto,PORTO FRANCO,MA
10002676,"BR 226 GLEBA BANANEIRA, LOTE 04",,"Gleba, 0.00 de área total, 0.00 de área privativa, 20690.48 de área do terreno.",24470.6,33720.0,27.44,Venda Online,Ver foto,PORTO FRANCO,MA
10002682,"BR 226 GLEBA BANANEIRA, N. S/N, LOTE 05",,"Gleba, 0.00 de área total, 0.00 de área privativa, 25608.93 de área do terreno.",30660.82,42250.0,27.44,Venda Online,Ver foto,PORTO FRANCO,MA
1444405800315,"RODOVIA BR-010, N. 65, MARGINAL DIREITA ROD BR-010",,"Comercial, 0.00 de área total, 633.02 de área privativa, 0.00 de área do terreno, WC, 1 sala(s).",314602.0,487000.0,35.4,Venda Online,Ver foto,PORTO FRANCO,MA
1444406289266,"RUA E, N. S/N, QD09 LT 02/03",,"Terreno, 0.00 de área total, 961.35 de área privativa, 961.35 de área do terreno.",64926.41,88000.0,26.22,Venda Online,Ver foto,PORTO FRANCO,MA
8444407108450,"RUA NOVE DE JANEIRO, N. 146-A",CENTRO,"Casa, 0.00 de área total, 70.00 de área privativa, 320.42 de área do terreno, 3 qto(s), WC, 1 sala(s), cozinha.",43635.9,77000.0,43.33,Venda Online,Ver foto,PORTO FRANCO,MA
8787700273615,"AV PRINCIPAL, N. 05, QD C-4 LT05",,"Casa, 0.00 de área total, 51.06 de área privativa, 180.50 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",40456.61,73000.0,44.58,Venda Online,Ver foto,PORTO FRANCO,MA
8787700314800,"AV PRINCIPAL, N. S/N, QD C-5 UNID 14",,"Casa, 0.00 de área total, 51.06 de área privativa, 180.50 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",42673.41,77000.0,44.58,Venda Online,Ver foto,PORTO FRANCO,MA
1444400395854,"R PRESIDENTE CASTELO BRANCO, N. 100",CENTRO,"Casa, 0.00 de área total, 157.42 de área privativa, 196.00 de área do terreno, 4 qto(s), WC, 1 sala(s), cozinha.",236436.0,366000.0,35.4,Venda Online,Ver foto,PRESIDENTE DUTRA,MA
1444403230821,"RUA CEL JOAO ROLINS, N. 301",CENTRO,"Casa, 0.00 de área total, 118.00 de área privativa, 0.00 de área do terreno, 3 qto(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",151810.0,227000.0,33.13,Venda Online,Ver foto,PRESIDENTE DUTRA,MA
1444406416438,"R 28 DE JUNHO SUL, N. S/N, ESQUINA COM A TV 28 DE JUNHO SUL",CENTRO,"Comercial, 0.00 de área total, 178.86 de área privativa, 418.96 de área do terreno.",231914.01,359000.0,35.4,Venda Online,Ver foto,PRESIDENTE DUTRA,MA
1555510071303,"RUA DA MANGUEIRA, N. 02",CENTRO,"Casa, 0.00 de área total, 233.05 de área privativa, 455.00 de área do terreno, 2 qto(s), 1 suite(s), WC, 1 sala(s), DCE, cozinha.",149872.01,232000.0,35.4,Venda Online,Ver foto,PRESIDENTE DUTRA,MA
1555529556515,"AV JOSE OLAVO SAMPAIO, N. 945",CENTRO,"Casa, 0.00 de área total, 184.80 de área privativa, 0.00 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",184000.0,368000.0,50.0,Venda Online,Ver foto,PRESIDENTE DUTRA,MA
10005328,"RUA CALHAU, N. 01, QD 01 LOT JD TROPICAL",,"Terreno, 0.00 de área total, 852.50 de área privativa, 852.50 de área do terreno.",279500.0,430000.0,35.0,Venda Online,,RAPOSA,MA
10005330,"RUA RAPOSA, N. S/N, QUADRA 01 LT04",,"Terreno, 0.00 de área total, 1125.00 de área privativa, 1125.00 de área do terreno.",177796.5,245000.0,27.43,Venda Online,,RAPOSA,MA
10005331,"RUA CALHAU, N. S/N, QUADRA 01 LOTE 07",,"Terreno, 0.00 de área total, 1125.00 de área privativa, 1125.00 de área do terreno.",170902.35,235500.0,27.43,Venda Online,,RAPOSA,MA
10012012,"AV PRINCIPAL, N. SN, GLEBA E",,"Comercial, 0.00 de área total, 136.44 de área privativa, 834.47 de área do terreno, 3 sala(s), cozinha.",141511.5,195000.0,27.43,Venda Online,Ver foto,RAPOSA,MA
1555524040014,"RUA PROJETADA, N. S/N, BAIRRO TATU",,"Terreno, 0.00 de área total, 0.00 de área privativa, 29400.00 de área do terreno.",78300.0,174000.0,55.0,Venda Online,Ver foto,ROSARIO,MA
8152100041712,"RUA 09, N. 175",,"Casa, 103.70 de área total, 103.70 de área privativa, 141.78 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, Terraco.",26250.0,75000.0,65.0,Venda Online,Ver foto,ROSARIO,MA
8152100044070,"R 01, N. 02, VILA IVAR SALDANHA QD04",CENTRO,"Casa, 100.50 de área total, 94.49 de área privativa, 126.11 de área do terreno, 3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",40936.55,72000.0,43.15,Venda Online,Ver foto,ROSARIO,MA
8444401416977,"RUA 06, N. 13, QUADRA 15",,"Casa, 0.00 de área total, 54.62 de área privativa, 0.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",22668.0,40000.0,43.33,Venda Online,Ver foto,ROSARIO,MA
10004680,"RUA ANTONIO CARLOS BRAGA WEBA, N. 235, SETOR 2 QD 100 LT 22",,"Casa, 0.00 de área total, 287.99 de área privativa, 493.51 de área do terreno, 1 qto(s), varanda, a.serv, 2 suite(s), WC, 2 sala(s), DCE, cozinha.",209019.91,292000.0,28.42,Venda Online,,SANTA HELENA,MA
8444407454269,"ALAMEDA SANTA HELENA, N. 01, SETOR 2 QD92 LT342",,"Casa, 0.00 de área total, 66.18 de área privativa, 111.71 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",34637.5,62500.0,44.58,Venda Online,Ver foto,SANTA HELENA,MA
8444402208359,"RUA DA ALEGRIA, N. 513",PALMEIRA,"Casa, 0.00 de área total, 136.15 de área privativa, 0.00 de área do terreno, 2 qto(s), varanda, 2 suite(s), WC, 2 sala(s), cozinha.",32500.0,130000.0,75.0,Venda Online,Ver foto,SANTA INES,MA
1444406780849,"RUA SÃO JOSÉ, N. 100",,"Casa, 0.00 de área total, 102.70 de área privativa, 0.00 de área do terreno, 2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",47158.0,73000.0,35.4,Venda Online,Ver foto,SANTA LUZIA DO PARUA,MA
