link,endereco,bairro,descricao,preco,avaliacao,desconto,modalidade,foto,cidade,estado,financiamento
1444402112442,"RODOVIA AM-010, KM 13",AREA RURAL DE ITACOATIARA,"Casa, 0.00 de área total, 617.57 de área privativa, 20000.00 de área do terreno,  4 qto(s), varanda, WC, 2 sala(s), cozinha.",97186.27,196000.0,50.42,Licitação Aberta,,ITACOATIARA,AM,Não
8555503217517,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 201, BL 89",LAGO AZUL,"Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s).",45789.39,149000.0,69.27,Venda Online,,MANAUS,AM,Não
8555502344205,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 101, BL 68",LAGO AZUL,"Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",51976.03,167000.0,68.88,Venda Direta Online,,MANAUS,AM,Não
8555503751092,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 203, BL 98",LAGO AZUL,"Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",51935.62,143000.0,63.69,Venda Online,,MANAUS,AM,Não
8555521840042,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 201, BL 58",LAGO AZUL,"Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",59506.66,142000.0,58.1,Venda Direta Online,,MANAUS,AM,Não
8555506233319,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 101, BL 40",LAGO AZUL,"Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",59918.22,130000.0,53.91,Venda Direta Online,,MANAUS,AM,Não
8555525207913,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 202, BL 132",LAGO AZUL,"Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",61634.65,133000.0,53.66,Venda Direta Online,,MANAUS,AM,Não
8555502012776,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 203, BL 44",LAGO AZUL,"Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",61057.66,130000.0,53.04,Venda Direta Online,,MANAUS,AM,Não
8555509209672,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 103, BL 46",LAGO AZUL,"Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno.",61527.34,131000.0,53.04,Venda Direta Online,,MANAUS,AM,Não
8555503230386,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 103, BL 17",LAGO AZUL,"Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",71715.3,151000.0,52.51,Venda Direta Online,,MANAUS,AM,Não
8555503775765,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 203, BL 83",LAGO AZUL,"Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",55949.79,117000.0,52.18,Venda Direta Online,,MANAUS,AM,Não
8555505848565,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 204, BL 87",LAGO AZUL,"Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",58340.8,122000.0,52.18,Venda Direta Online,,MANAUS,AM,Não
8555500521754,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 101, BL 21",LAGO AZUL,"Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",65270.92,135000.0,51.66,Venda Direta Online,,MANAUS,AM,Não
8555512990541,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 101, BL 20",LAGO AZUL,"Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",63820.46,132000.0,51.66,Venda Direta Online,,MANAUS,AM,Não
8555500520340,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 203, BL 87",LAGO AZUL,"Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",58957.02,121000.0,51.28,Venda Direta Online,,MANAUS,AM,Não
