link,endereco,bairro,descricao,preco,avaliacao,desconto,modalidade,foto,cidade,estado,financiamento
8787720374808,"QUADRA 402, N. SN, Apto 03, BL D1 LT 07 CJ 02",ITAPOA PARQUE (ITAPOA),"Apartamento, 63.60 de área total, 46.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s).",172841.23,134000.0,0.0,Leilão SFI - Edital Único,,BRASILIA,DF,Não
8787716665020,"RUA 6, N. SN, Apto 709, LT 01 SU 400 600",RECANTO DAS EMAS,"Apartamento, 44.58 de área total, 27.79 de área privativa, 0.00 de área do terreno.",211280.19,160000.0,0.0,Leilão SFI - Edital Único,,BRASILIA,DF,Não
8787707200788,"RUA 200  RESIDENCIAL PORTO PILAR, N. SN, Apto 401, BL.09 LT.RES.201 VG.N°430",SETOR MEIRELES (SANTA MARIA),"Apartamento, 107.88 de área total, 44.96 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",186375.43,139000.0,0.0,Leilão SFI - Edital Único,,BRASILIA,DF,Não
1444416725972,"RUA SIÃO, N. SN, LT 11",SÃO SEBASTIAO RA XIV,"Casa, 525.10 de área total, 525.10 de área privativa, 895.56 de área do terreno,  5 qto(s), a.serv, WC, WC Emp, 3 sala(s), 1 lavabo(s), DCE, cozinha.",1900941.3,1359000.0,0.0,Leilão SFI - Edital Único,,BRASILIA,DF,Não
8787716242854,"RUA 06, N. SN, Apto 344, SUBCENTRO URBANO 400 600",RECANTO DAS EMAS,"Apartamento, 44.58 de área total, 27.79 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.",211280.19,151000.0,0.0,Leilão SFI - Edital Único,,BRASILIA,DF,Não
8787716237478,"SETOR SUBCENTRO URBANO RUA 6, N. SN, Apto 120, LT 01 SUBCENTRO URBANO 400 600",RECANTO DAS EMAS,"Apartamento, 45.03 de área total, 28.07 de área privativa, 0.00 de área do terreno,  1 qto(s), WC.",213421.32,131000.0,0.0,Leilão SFI - Edital Único,,BRASILIA,DF,Não
1444418600590,"QNQ 5, N. SN, CJ 05 LT 13",CEILANDIA NORTE,"Casa, 132.75 de área total, 130.00 de área privativa, 144.00 de área do terreno,  4 qto(s), a.serv, WC, 1 sala(s), cozinha.",210313.72,330000.0,36.27,Venda Direta Online,,CEILANDIA,DF,Sim
1444419350708,"QUADRA NORTE O 5, N. SN, LT 52 CONJUNTO A",CEILANDIA NORTE,"Casa, 43.80 de área total, 43.80 de área privativa, 144.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",181634.58,285000.0,36.27,Licitação Aberta,,CEILANDIA,DF,Não
1555515916255,"QUADRA 17, N. SN, LT 08 CONJ 14",CEILANDIA NORTE,"Casa, 160.00 de área total, 91.13 de área privativa, 132.00 de área do terreno.",203303.26,319000.0,36.27,Venda Direta Online,,CEILANDIA,DF,Não
8000802185820,"QNN 24, N. SN, LT 30 CONJUNTO I",CEILANDIA SUL,"Casa, 141.45 de área total, 24.01 de área privativa, 144.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.",280000.0,280000.0,0.0,Leilão SFI - Edital Único,,CEILANDIA,DF,Não
1555534558989,"ÁREA ESPECIAL C, N. SN, Apto 102, QNO 12 TR L EDF VIOLETA  QNO 12 V BOX",CEILANDIA NORTE,"Apartamento, 109.53 de área total, 51.51 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",270000.0,270000.0,0.0,Leilão SFI - Edital Único,,CEILANDIA,DF,Não
1787700762944,"QUADRA NORTE N 11, N. SN, Apto 501, LT 23 VIA NN 11 A VG 45",CEILANDIA NORTE,"Apartamento, 123.57 de área total, 59.50 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",290000.0,290000.0,0.0,Leilão SFI - Edital Único,,CEILANDIA,DF,Não
8555518781405,"QUADRA NORTE N, N. SN, Apto 201, LOTE 43",CEILANDIA NORTE,"Apartamento, 35.79 de área total, 23.45 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.",162225.9,162225.9,0.0,Leilão SFI - Edital Único,,CEILANDIA,DF,Não
1444416889304,"QNO 19, N. SN, CJ 33  LOT 11",CEILANDIA NORTE,"Casa, 115.00 de área total, 115.00 de área privativa, 126.00 de área do terreno.",267170.63,260000.0,0.0,Leilão SFI - Edital Único,,CEILANDIA,DF,Não
1444409503692,"QUADRA 004, N. SN, LT 124 QD 01 CJ B",SETOR NORTE,"Casa, 124.55 de área total, 23.65 de área privativa, 157.50 de área do terreno,  4 qto(s), a.serv, WC, 1 sala(s), cozinha.",379606.86,360000.0,0.0,Leilão SFI - Edital Único,,GAMA,DF,Não
1444412898945,"QUADRA 55, N. SN, Apto 312, BL 06   LOT 03 04 05 E 06",SETOR CENTRAL,"Apartamento, 58.73 de área total, 44.56 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",227628.55,204000.0,0.0,Leilão SFI - Edital Único,,GAMA,DF,Não
1444415874940,"SIA TRECHO 5, N. SN, SL 351 LOTES 05 15 25 E 35 3 PAV",ZONA INDUSTRIAL,"Sala, 52.06 de área total, 30.66 de área privativa, 0.00 de área do terreno, WC, 1 sala(s).",202000.0,202000.0,0.0,Leilão SFI - Edital Único,,GUARA,DF,Não
8787716257681,"AVENIDA BURITIS QUADRA 201, N. SN, Apto 447, LT 01 SUBCENTRO URBANO 400 600",RECANTO DAS EMAS,"Apartamento, 45.03 de área total, 28.07 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, cozinha.",213421.32,162470.72,0.0,Leilão SFI - Edital Único,,RECANTO DAS EMAS,DF,Não
