link,endereco,bairro,descricao,preco,avaliacao,desconto,modalidade,foto,cidade,estado,financiamento
8555527731342,"RUA SOCORRO EVARISTO, N. SN, QD K - LOTE 12",LOTEAMENTO SOARES 3,"Casa, 0.00 de área total, 105.00 de área privativa, 202.30 de área do terreno.",74146.96,128000.0,42.08,Venda Direta Online,,AGUA BRANCA,PI,Não
8444411994124,"AVENIDA NECO TEIXEIRA, N. 1355,",SÃO LUIS,"Casa, 65.20 de área total, 65.20 de área privativa, 345.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",48642.79,83735.42,41.91,Venda Direta Online,,AGUA BRANCA,PI,Não
8444417071796,"RUA NOVE, N. SN, QD Q LT 06",POEIRÃO,"Casa, 65.00 de área total, 65.00 de área privativa, 322.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",35658.66,61384.08,41.91,Venda Direta Online,,AGUA BRANCA,PI,Não
8444411960904,"RUA NOVE, N. SN, QD B1 LT 11",POEIRÃO,"Casa, 73.14 de área total, 73.14 de área privativa, 175.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",87819.45,150000.0,41.46,Venda Direta Online,,AGUA BRANCA,PI,Não
8555509563794,"RUA SAO CRISTOVAO, N. SN, QUADRA N LOTE 16",JOAO MACEDO,"Terreno, 0.00 de área total, 0.00 de área privativa, 300.00 de área do terreno.",90409.79,154424.43,41.46,Licitação Aberta,,AGUA BRANCA,PI,Não
8444402386338,"RUA PROJETADA, N. SN, QD 01 LOTE 05",BULUNGÃO,"Casa, 93.70 de área total, 93.70 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",58882.94,100000.0,41.12,Venda Direta Online,,AGUA BRANCA,PI,Não
8444428192727,"AVENIDA MARIA DE SOUSA, N. SN, QD D LT 16",SÃO LUIS,"Casa, 78.00 de área total, 78.00 de área privativa, 300.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",94815.14,160000.0,40.75,Venda Direta Online,,AGUA BRANCA,PI,Não
8555512135633,"RUA SÃO JOAO, N. SN, QD B LT 02",LOT. JOAO MACEDO,"Casa, 53.90 de área total, 53.90 de área privativa, 300.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha.",103111.46,174000.0,40.75,Venda Direta Online,,AGUA BRANCA,PI,Não
1444413764950,"RUA DAS ESTRELAS, N. 35,",MORADA DO SOL,"Casa, 78.80 de área total, 78.80 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",72805.55,121698.98,40.18,Licitação Aberta,,AGUA BRANCA,PI,Não
8444409999599,"RUA MIGUEL ROSA, N. 195, CS 195, LT 80, QUARTEIRAO 02,",AGUA BRANCA,"Casa, 78.68 de área total, 78.68 de área privativa, 300.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.",68574.94,114627.25,40.18,Venda Direta Online,,AGUA BRANCA,PI,Não
8444420852965,"RUA SANTA RITA DE CASSIA, N. SN, QD E-1 LOT19",COMPASA,"Casa, 65.00 de área total, 65.00 de área privativa, 300.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.",60392.76,100000.0,39.61,Licitação Aberta,,AGUA BRANCA,PI,Não
8555522937422,"RUA CLEBER SOARES, N. SN, LT 08 QD D",SAMBAIBA,"Casa, 54.65 de área total, 54.65 de área privativa, 300.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",53749.56,89000.0,39.61,Venda Direta Online,,AGUA BRANCA,PI,Não
8444403675570,"RUA LAURINDO COSTA, N. SN, QD S LT 03",COMPASA,"Casa, 56.00 de área total, 56.00 de área privativa, 170.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",86000.0,86000.0,0.0,Leilão SFI - Edital Único,,AGUA BRANCA,PI,Não
8444406800465,"RUA ANA PATURI, N. 105, .",SAO JOSE,"Casa, 0.00 de área total, 60.00 de área privativa, 168.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",21658.11,82000.0,73.59,Venda Direta Online,,ALAGOINHA DO PIAUI,PI,Não
8444417633506,"RUA PROJETADA 01, N. 25,  QD 05, LT 1A",LOTEAMENTO ROCINHA,"Casa, 0.00 de área total, 59.40 de área privativa, 156.40 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",26857.46,100944.54,73.4,Venda Direta Online,,ALAGOINHA DO PIAUI,PI,Não
