link,endereco,bairro,descricao,preco,valor,desconto,modalidade,foto,cidade,estado,data
8555513538170,"R Projetada, N. 9-A, Q-D L-9A Distrito Ind Yeda G de Barros",,"Casa, 105.00 de área total, 105.00 de área privativa, 133.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",27987.1,50500.0,44.58,Venda Direta Online,Ver foto,TEOTONIO VILELA,AL,2021-07-28 16:29:07.157337
8555513540647,"R José Ferreira de Lima, N. 142, Q D; L 9 B",,"Casa, 105.00 de área total, 105.00 de área privativa, 133.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",30481.0,55000.0,44.58,Venda Direta Online,Ver foto,TEOTONIO VILELA,AL,2021-07-28 16:29:07.157337
8555513606680,"R Manuel Macário dos Santos, N. 205, Q D; L 8; Dist Ind Yeda Gomes de Barro",,"Casa, 112.00 de área total, 112.00 de área privativa, 105.00 de área do terreno, 2 qto(s), varanda, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",32697.8,59000.0,44.58,Venda Direta Online,Ver foto,TEOTONIO VILELA,AL,2021-07-28 16:29:07.157337
8555513958706,"Lot Jairo Leandro, N. 27, Q D-X",,"Casa, 96.00 de área total, 96.00 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",30037.64,54200.0,44.58,Venda Direta Online,Ver foto,TEOTONIO VILELA,AL,2021-07-28 16:29:07.157337
8555514310661,"RUA MARIA ANALIA OLIVEIRA, N. 41",CENTRO,"Casa, 90.00 de área total, 90.00 de área privativa, 126.00 de área do terreno, 1 qto(s), 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",32365.28,58400.0,44.58,Venda Direta Online,Ver foto,TEOTONIO VILELA,AL,2021-07-28 16:29:07.157337
8555514859230,"Rua Semião Celestino, N. 73",DISTRITO GERAIS,"Casa, 138.00 de área total, 90.00 de área privativa, 138.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",27987.1,50500.0,44.58,Venda Direta Online,Ver foto,TEOTONIO VILELA,AL,2021-07-28 16:29:07.157337
8555515181792,"TRAVESSA MARIA JEANE MOREIRA SAMPAIO, N. 03",,"Casa, 0.00 de área total, 94.00 de área privativa, 143.50 de área do terreno, 2 qto(s), 1 suite(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",29594.29,53400.0,44.58,Venda Direta Online,Ver foto,TEOTONIO VILELA,AL,2021-07-28 16:29:07.157337
8555515652485,"R 16 de Setembro, N. 19, Q S2, L 19",CENTRO,"Casa, 72.00 de área total, 72.00 de área privativa, 140.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",10975.0,43900.0,75.0,Venda Online,Ver foto,TEOTONIO VILELA,AL,2021-07-28 16:29:07.157337
8555516781289,"R Quitéria Batista da Silva, N. 26, Q P2; L 40",,"Casa, 78.00 de área total, 78.00 de área privativa, 140.00 de área do terreno, 3 qto(s), a.serv, WC, 1 sala(s), cozinha.",28675.02,50600.0,43.33,Venda Direta Online,Ver foto,TEOTONIO VILELA,AL,2021-07-28 16:29:07.157337
8555517134210,"R Em Projeto, N. 12, Q H3; L 12",,"Casa, 72.00 de área total, 72.00 de área privativa, 140.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",28818.4,52000.0,44.58,Venda Direta Online,Ver foto,TEOTONIO VILELA,AL,2021-07-28 16:29:07.157337
8555517732060,"R Quiteria Batista da Silva, N. 50, Q P2; L 34",,"Casa, 0.00 de área total, 98.00 de área privativa, 140.00 de área do terreno, 3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",30093.06,45700.0,34.16,Venda Direta Online,Ver foto,TEOTONIO VILELA,AL,2021-07-28 16:29:07.157337
8555517837121,"Rua Cicero Messias da Silva, N. 94",CENTRO,"Casa, 0.00 de área total, 105.60 de área privativa, 129.36 de área do terreno, 2 qto(s), varanda, a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",33307.42,55200.0,39.67,Venda Direta Online,,TEOTONIO VILELA,AL,2021-07-28 16:29:07.157337
8555517936642,"R EM PROJETO (Atual R Odeth Umburana Correia45), N. SN, CASA 06-A QUADRA L2",CENTRO,"Casa, 0.00 de área total, 78.00 de área privativa, 105.00 de área do terreno, 3 qto(s), a.serv, WC, 1 sala(s), cozinha.",24163.13,43600.0,44.58,Venda Direta Online,Ver foto,TEOTONIO VILELA,AL,2021-07-28 16:29:07.157337
8555518499602,"R Em Projeto, N. 16, Q T; L 16",,"Casa, 99.00 de área total, 99.00 de área privativa, 144.00 de área do terreno, 3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",30647.26,55300.0,44.58,Venda Direta Online,Ver foto,TEOTONIO VILELA,AL,2021-07-28 16:29:07.157337
8555518847295,"RUA EM PROJETO, N. 05-A, LT 05-A QD G-3",,"Casa, 0.00 de área total, 70.00 de área privativa, 95.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",18122.34,32700.0,44.58,Venda Direta Online,Ver foto,TEOTONIO VILELA,AL,2021-07-28 16:29:07.157337
8555519143003,"RUA GOV JOAO BATISTA ACIOLLY JUNIOR, N. 18, QD C3, LT 7; ANTIGA R. PROJETADA 07",CENTRO,"Casa, 84.00 de área total, 84.00 de área privativa, 140.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",29594.28,53400.0,44.58,Venda Direta Online,Ver foto,TEOTONIO VILELA,AL,2021-07-28 16:29:07.157337
8555520081016,"R Em Projeto, Q Z2; L 05",,"Casa, 66.00 de área total, 66.00 de área privativa, 90.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",18701.1,33000.0,43.33,Venda Direta Online,,TEOTONIO VILELA,AL,2021-07-28 16:29:07.157337
8444405259264,"RUA EM PROJETO, N. 28, LOTE 28 QD B, CJ RESIDENCIAL FRANSCISC",,"Casa, 0.00 de área total, 72.25 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",46959.38,84733.64,44.59,Venda Direta Online,Ver foto,UNIAO DOS PALMARES,AL,2021-07-28 16:29:07.157337
1444403744388,"RUA SÃO SEBASTIÃO, N. 35, LT-35 QD-C",CENTRO,"Terreno, 0.00 de área total, 0.00 de área privativa, 320.00 de área do terreno.",22134.01,30000.0,26.22,Venda Direta Online,Ver foto,VICOSA,AL,2021-07-28 16:29:07.157337
1444403909743,"Rua São Sebastião, N. S/N, Qd C / Lt 33",,"Terreno, 320.00 de área total, 320.00 de área privativa, 320.00 de área do terreno.",26560.8,36000.0,26.22,Venda Direta Online,Ver foto,VICOSA,AL,2021-07-28 16:29:07.157337
1444404173376,"Rua São Sebastião, N. 32, Qd C / Lt 32",CENTRO,"Terreno, 320.00 de área total, 320.00 de área privativa, 0.00 de área do terreno.",19182.8,26000.0,26.22,Venda Direta Online,Ver foto,VICOSA,AL,2021-07-28 16:29:07.157337
1600000105094,"Rua Antonio Silvestre de Goiana, N. 107",CENTRO,"Casa, 565.95 de área total, 424.45 de área privativa, 0.00 de área do terreno, 4 qto(s), varanda, 1 suite(s), WC, 2 sala(s), piscina, cozinha, 1 vaga(s) de garagem.",177763.46,275175.64,35.41,Venda Direta Online,Ver foto,VICOSA,AL,2021-07-28 16:29:07.157337
