link,endereco,bairro,descricao,preco,avaliacao,desconto,modalidade,foto,cidade,estado
8444406872857,"Rua Frei Caneca, N. 108",CENTRO,"Casa, 70.14 de área total, 70.14 de área privativa, 114.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",48215.41,87000.0,44.58,Venda Direta Online,,IACU,BA
8444406904090,"Rua Mestre André, N. 205, Bairro Boiadeira",CENTRO,"Casa, 69.44 de área total, 69.44 de área privativa, 87.55 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",42673.41,77000.0,44.58,Venda Direta Online,,IACU,BA
8444407032836,"Rua Santa Terezinha, N. 672, Bairro do Monte",CENTRO,"Casa, 52.38 de área total, 52.38 de área privativa, 90.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",38239.81,69000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444407239023,"Rua Frei Caneca, N. 116, bairro Boiadeira",CENTRO,"Casa, 69.90 de área total, 69.90 de área privativa, 113.05 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",41565.0,75000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444407361260,"RUA SAO JOAO, N. 06",CENTRO,"Casa, 68.97 de área total, 68.97 de área privativa, 90.75 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",39902.41,72000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444407377965,"Rua Aloisio Azevedo, N. 125, Bairro Boiadeira",CENTRO,"Casa, 90.29 de área total, 90.29 de área privativa, 98.23 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",46552.81,84000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444407391402,"Rua São João, N. 12, Bairro Boiadeira",CENTRO,"Casa, 69.90 de área total, 69.90 de área privativa, 84.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",43781.81,79000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444407554824,"Rua Monteiro Lobato, N. 314",,"Casa, 59.64 de área total, 59.64 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",37685.61,68000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444407617575,"Rua Francisco Lousado, N. 35, bairro da Boiadeira",CENTRO,"Casa, 96.52 de área total, 96.52 de área privativa, 123.53 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",53369.47,96300.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444407634500,"Rua São João, N. 26",CENTRO,"Casa, 71.50 de área total, 71.50 de área privativa, 85.12 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",37685.6,68000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444407750860,"3ª Travessa Pacífico Teixeira Ramos, N. 41, Bairro Monte",CENTRO,"Casa, 52.80 de área total, 52.80 de área privativa, 63.90 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",38239.81,69000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444407785443,"Travessa do Cemitério, N. 03, bairro Monte",CENTRO,"Casa, 66.92 de área total, 66.92 de área privativa, 92.78 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",42119.21,76000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444407879278,"R EVARISTO SOARES, N. 89",CENTRO,"Casa, 67.78 de área total, 67.78 de área privativa, 103.60 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",43227.6,78000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444408014670,"Rua Ailton Nogueira, N. 142, Bairro Boiadeira",CENTRO,"Casa, 71.28 de área total, 71.28 de área privativa, 83.43 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",43061.35,77700.0,44.58,Venda Direta Online,,IACU,BA
8444408090880,"Rua José de Alencar, N. 251, Bairro Boiadeira",CENTRO,"Casa, 78.72 de área total, 78.72 de área privativa, 90.20 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",36023.01,65000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444408145227,"Rua José de Alencar, N. 269, Bairro Boiadeira",CENTRO,"Casa, 91.59 de área total, 91.59 de área privativa, 0.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",42673.41,77000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444408416018,"Rua Amélia Cesar de Oliveira, N. 31, Bairro Boiadeira",CENTRO,"Casa, 93.67 de área total, 93.67 de área privativa, 148.98 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",50653.89,91400.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444408464004,"Travessa do Cemitério Velho, N. 75",CENTRO,"Casa, 73.29 de área total, 73.29 de área privativa, 98.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",24300.0,81000.0,70.0,Licitação Aberta,Ver foto,IACU,BA
8444408464527,"Rua Rodrigo de Castro Burgos, N. 48, Bairro Cerâmica",CENTRO,"Casa, 56.77 de área total, 56.77 de área privativa, 128.70 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",39348.21,71000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444408509415,"Rua Aloísio Azevedo, N. 422, Bairro Boiadeira",CENTRO,"Casa, 57.63 de área total, 57.63 de área privativa, 84.67 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",33972.47,61300.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444408535696,"Av Prof Magalhães Neto, N. 558, Bairro Boiadeira",CENTRO,"Casa, 93.50 de área total, 93.50 de área privativa, 106.04 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",43082.41,77738.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444408559730,"Rua Manoel Bandeira, N. 61",CENTRO,"Casa, 65.00 de área total, 65.00 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",36577.21,66000.0,44.58,Venda Direta Online,,IACU,BA
8444408592584,"Rua Laureano Reis, N. 170, Bairro Boiadeira",CENTRO,"Casa, 81.36 de área total, 81.36 de área privativa, 87.30 de área do terreno, 1 qto(s), 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",44336.01,80000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444408832577,"Rua Américo Vespúcio, N. 21",CENTRO,"Casa, 79.20 de área total, 79.20 de área privativa, 100.50 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",44890.21,81000.0,44.58,Venda Direta Online,,IACU,BA
8444408919176,"Rua Américo Vespúcio, N. 13, Quadra 274, Lote 421. Boiadeira",CENTRO,"Casa, 79.30 de área total, 79.30 de área privativa, 100.50 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",16800.0,84000.0,80.0,Venda Direta Online,Ver foto,IACU,BA
8444408947102,"Rua Américo Vespucio, N. 17, bairro Boiadeira",CENTRO,"Casa, 79.50 de área total, 79.50 de área privativa, 101.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",43781.81,79000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444408949610,"Rua Américo Vespúcio, N. 09, Bairro Boiadeira",,"Casa, 79.50 de área total, 79.50 de área privativa, 100.75 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",43781.81,79000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444409089444,"Rua Olavo Bilac, N. 401",CENTRO,"Casa, 79.50 de área total, 79.50 de área privativa, 95.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",43227.61,78000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444409277500,"Rua Castelo Branco, N. 48, Bairro Boiadeira",CENTRO,"Casa, 66.00 de área total, 66.00 de área privativa, 86.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",36577.21,66000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444409598373,"Rua Lourival Reis, N. 746, Bairro Boiadeira",CENTRO,"Casa, 59.45 de área total, 59.45 de área privativa, 103.25 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",38794.01,70000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444409601544,"Rua Lourival Reis, N. 776, Bairro Boiadeira",CENTRO,"Casa, 59.45 de área total, 59.45 de área privativa, 90.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",38794.01,70000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444409607763,"Rua Lourival Reis, N. 764, bairro Boiadeira",CENTRO,"Casa, 59.45 de área total, 59.45 de área privativa, 92.90 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",33806.21,61000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444409840620,"Rua Lourival Reis, N. 752",CENTRO,"Casa, 59.45 de área total, 59.45 de área privativa, 99.45 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",36577.21,66000.0,44.58,Venda Direta Online,,IACU,BA
8444409915042,"RUA UMBURANA, N. 118",CENTRO,"Casa, 68.65 de área total, 68.65 de área privativa, 87.75 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",45499.83,82100.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444409932311,"Rua Nova, N. 225, Distrito de João Amaro",CENTRO,"Casa, 80.57 de área total, 80.57 de área privativa, 103.48 de área do terreno, 3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",43227.61,78000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444409967336,"R FREI CANECA, N. 00205",CENTRO,"Casa, 69.00 de área total, 69.00 de área privativa, 103.52 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",37131.41,67000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444410014665,"R AUGUSTO DOS ANJOS, N. 5",CENTRO,"Casa, 60.10 de área total, 60.10 de área privativa, 66.70 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",34692.93,62600.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444410068870,"Rua Francisco Lousado, N. 21, Bairro Boiadeira. Quadra 81, Lote 103",CENTRO,"Casa, 73.90 de área total, 73.90 de área privativa, 81.55 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",41010.81,74000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444410085600,"Rua Lourival Reis, N. 770, bairro Boiadeira",CENTRO,"Casa, 59.45 de área total, 59.45 de área privativa, 90.90 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",38794.01,70000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444410095053,"Rua Aloísio Azevedo, N. 320",CENTRO,"Casa, 54.00 de área total, 54.00 de área privativa, 59.05 de área do terreno, 2 qto(s), a.serv, WC, 2 sala(s), cozinha.",32309.86,58300.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444410163938,"AV PROFESSOR MAGALHAES NETO, N. 865",CENTRO,"Casa, 89.04 de área total, 89.04 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",42673.41,77000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444410183220,"PÇA OTAVIANO POSSIDÔNIO SAMPAIO, N. 476, BAIRRO: BOIADEIRA",CENTRO,"Casa, 56.15 de área total, 56.15 de área privativa, 131.30 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",37685.61,68000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444410289249,"Rua Aloisio Azevedo, N. 326",CENTRO,"Casa, 54.00 de área total, 54.00 de área privativa, 59.05 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",32697.81,59000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444410384047,"Rua Frei Caneca, N. 211, Bairro Boiadeira",CENTRO,"Casa, 67.13 de área total, 67.13 de área privativa, 98.15 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",33806.21,61000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444410412024,"RUA OTAVIANO POSSIDONIO SAMPAIO, N. 482",CENTRO,"Casa, 56.15 de área total, 56.15 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",35468.81,64000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444410490432,"Rua Santa Terezinha, N. 676, Bairro Monte",CENTRO,"Casa, 54.97 de área total, 54.97 de área privativa, 92.50 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",36835.51,65000.0,43.33,Venda Direta Online,,IACU,BA
8444410564096,"R OLAVO BILAC, N. 568",CENTRO,"Casa, 69.30 de área total, 69.30 de área privativa, 78.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",39902.41,72000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444410696952,"Av Professor Magalhaes Neto, N. 180, Bairro Boiadeira",CENTRO,"Casa, 68.20 de área total, 68.20 de área privativa, 100.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",39902.41,72000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444410740188,"Rua Osvaldo de Andrade, N. 23, Bairro Boiadeira",CENTRO,"Casa, 79.70 de área total, 79.70 de área privativa, 85.80 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",43227.61,78000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444410785378,"Rua Olavo Bilac, N. 633, Bairro Boiadeira",CENTRO,"Casa, 79.20 de área total, 79.20 de área privativa, 108.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",47661.21,86000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444410862577,"Rua Olavo Bilac, N. 789, Bairro Boiadeira",CENTRO,"Casa, 56.15 de área total, 56.15 de área privativa, 101.15 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",33806.21,61000.0,44.58,Venda Direta Online,,IACU,BA
8444410883736,"Rua Olavo Bilac, N. 795, Bairro Boiadeira",CENTRO,"Casa, 56.15 de área total, 56.15 de área privativa, 101.15 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",38794.01,70000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444410903001,"R ALOISIO AZEVEDO, N. 64",CENTRO,"Casa, 0.00 de área total, 44.82 de área privativa, 59.17 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",31589.41,57000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444410904512,"Rua Bela Vista, N. 23, Bairro Boiadeira",CENTRO,"Casa, 58.57 de área total, 58.57 de área privativa, 110.82 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",35468.81,64000.0,44.58,Venda Direta Online,,IACU,BA
8444410984460,"Rua Américo Vespúcio, N. 59, Bairro Boiadeira",CENTRO,"Casa, 82.00 de área total, 82.00 de área privativa, 100.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",40179.51,72500.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444410989976,"Rua 02 de Novembro, N. 870, Bairro Cerâmica",CENTRO,"Casa, 57.95 de área total, 57.95 de área privativa, 81.90 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",45998.61,83000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444411039025,"Rua Aloísio Azevedo, N. 469, Bairro Boiadeira",CENTRO,"Casa, 112.69 de área total, 112.69 de área privativa, 128.34 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",55586.27,100300.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444411093380,"RUA ALOISIO, N. 100",CENTRO,"Casa, 98.00 de área total, 98.00 de área privativa, 129.81 de área do terreno, 3 qto(s), a.serv, WC, 1 sala(s), cozinha.",48492.51,87500.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444411121155,"Rua Américo Vespúcio, N. 65",CENTRO,"Casa, 82.00 de área total, 82.00 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",41565.01,75000.0,44.58,Venda Direta Online,,IACU,BA
8444411138279,"RUA AMERICO VESPUCIO, N. 53",CENTRO,"Casa, 82.00 de área total, 82.00 de área privativa, 100.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",45388.99,81900.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444411200128,"Rua Adilson Amaral, N. 397, Bairro Boiadeira",CENTRO,"Casa, 81.75 de área total, 81.75 de área privativa, 97.50 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",42673.41,77000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444411338162,"R ADILSON AMARAL, N. 341, bairro: BOIADEIRA",CENTRO,"Casa, 76.60 de área total, 76.60 de área privativa, 100.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",44890.21,81000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444411434994,"R ALOISIO AZEVEDO, N. 73",CENTRO,"Casa, 92.65 de área total, 92.65 de área privativa, 88.40 de área do terreno, 1 qto(s), 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",53757.41,97000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444411450426,"Avenida Prof. Magalhães Neto, N. 190",CENTRO,"Casa, 68.59 de área total, 68.59 de área privativa, 108.90 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",45444.41,82000.0,44.58,Venda Direta Online,,IACU,BA
8444411711904,"Rua Augusto dos Anjos, N. 151, Bairro Boiadeira",CENTRO,"Casa, 62.50 de área total, 62.50 de área privativa, 88.80 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",36023.01,65000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444412546273,"Rua Amélia Cezar Oliveira, N. 740",CENTRO,"Casa, 61.70 de área total, 61.70 de área privativa, 96.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",41010.8,74000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444412788536,"Praça Otaviano Possidônio Sampaio, N. 572",CENTRO,"Casa, 54.60 de área total, 54.60 de área privativa, 81.60 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",33252.01,60000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444412958970,"Rua Zulmira Santana, N. 160",CENTRO,"Casa, 69.35 de área total, 69.35 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",45943.19,82900.0,44.58,Venda Direta Online,,IACU,BA
8444412982162,"Rua Ailton Nogueira, N. 139, Bairro Boiadeira",CENTRO,"Casa, 61.23 de área total, 61.23 de área privativa, 91.72 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",33252.01,60000.0,44.58,Venda Direta Online,,IACU,BA
8444413223206,"Rua do Hospital, N. 15",CENTRO,"Casa, 76.00 de área total, 76.00 de área privativa, 81.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",37685.61,68000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444413289940,"Rua Maximiano Batista Carneiro, N. 578, Distrito de João Amaro",CENTRO,"Casa, 68.40 de área total, 68.40 de área privativa, 112.88 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",43635.9,77000.0,43.33,Venda Direta Online,,IACU,BA
8444413583440,"PC OTAVIANO P SAMPAIO, N. 469, bairro: Boiadeira",CENTRO,"Casa, 69.65 de área total, 69.65 de área privativa, 114.70 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",43781.81,79000.0,44.58,Venda Direta Online,Ver foto,IACU,BA
8444413899269,"R LOURIVAL REIS, N. 859",CENTRO,"Casa, 69.85 de área total, 69.85 de área privativa, 89.65 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",45444.4,82000.0,44.58,Venda Direta Online,,IACU,BA
8555510797442,"Rua do Hospital n187, N. 197, atual Rua Dr Rodrigo de Castro Burgos",CENTRO,"Casa, 59.34 de área total, 59.34 de área privativa, 131.29 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",24485.76,68000.0,64.0,Venda Direta Online,Ver foto,IACU,BA
8555512822061,"Rua Santa Terezinha, N. 678, Bairro Monte",CENTRO,"Casa, 42.26 de área total, 42.26 de área privativa, 193.75 de área do terreno, 3 qto(s), WC, 1 sala(s), cozinha.",24379.01,64000.0,61.91,Venda Direta Online,,IACU,BA
1444407596367,"Rua Lourival Dias Lima, N. 04",CENTRO,"Casa, 132.50 de área total, 132.50 de área privativa, 63.60 de área do terreno, 2 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",98838.01,153000.0,35.4,Venda Direta Online,,IBIRATAIA,BA
1444408017972,"R ARTUR COSTA SILVA, N. 10",CENTRO,"Casa, 100.38 de área total, 100.38 de área privativa, 102.66 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",87210.0,135000.0,35.4,Venda Direta Online,Ver foto,IBIRATAIA,BA
10006454,"RUA DOZE DE OUTUBRO, N. 580",CENTRO,"Outros, 306.00 de área total, 306.00 de área privativa, 333.19 de área do terreno.",359221.5,495000.0,27.43,Venda Direta Online,Ver foto,IBOTIRAMA,BA
1555519786267,"R OTAVIO MANGABEIRA, N. 00552, SAO FRANCISCO",CENTRO,"Comercial, 281.83 de área total, 281.83 de área privativa, 591.14 de área do terreno.",465500.0,931000.0,50.0,Venda Online,Ver foto,IBOTIRAMA,BA
1555521405380,"R JJ SEABRA, N. 00096, PREDIO",CENTRO,"Comercial, 247.08 de área total, 247.08 de área privativa, 247.08 de área do terreno, WC, 3 sala(s).",250875.35,500000.0,49.83,Venda Online,Ver foto,IBOTIRAMA,BA
1555524136429,"AV ANTONIO CARLOS MAGALHAES, N. 592, Ponto comercial",CENTRO,"Comercial, 219.00 de área total, 219.00 de área privativa, 219.00 de área do terreno.",280000.0,560000.0,50.0,Venda Online,Ver foto,IBOTIRAMA,BA
1444404985117,"R NEIDE SAMPAIO, N. 00145, Apto 02, 1 andar",CENTRO,"Apartamento, 107.59 de área total, 107.59 de área privativa, 230.40 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",93670.01,145000.0,35.4,Venda Direta Online,Ver foto,IPIAU,BA
1444404986458,"Rua Neide Sampaio Ribeiro, N. 145, 1º ANDAR",CENTRO,"Casa, 107.59 de área total, 107.59 de área privativa, 0.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",103360.01,160000.0,35.4,Venda Direta Online,,IPIAU,BA
1444405995566,"R NEIDE SAMPAIO, N. 145, 1 ANDAR",CENTRO,"Comercial, 215.15 de área total, 215.15 de área privativa, 0.00 de área do terreno, 1 qto(s), a.serv, WC, 2 sala(s), cozinha.",127460.95,217000.0,41.27,Venda Direta Online,Ver foto,IPIAU,BA
10005587,"Rua Virgildasio Sena, N. 08-A, Atual Bairro Popular",CENTRO,"Casa, 0.00 de área total, 287.72 de área privativa, 0.00 de área do terreno, 3 qto(s), varanda, a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",273226.05,376500.0,27.43,Venda Direta Online,Ver foto,IPIRA,BA
1444407267177,"Rua Manoel Calixto, N. 600, Quadra F, Lote 34",CENTRO,"Casa, 162.49 de área total, 162.49 de área privativa, 300.00 de área do terreno, 2 qto(s), 1 suite(s), WC, 1 sala(s), cozinha.",153748.01,238000.0,35.4,Venda Direta Online,Ver foto,ITABERABA,BA
8444407701401,"Rua M QUADRA A LOT 5, N. 20, bairro: AÇUDE NOVO casa 20",CENTRO,"Casa, 41.70 de área total, 41.70 de área privativa, 128.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",34637.51,62500.0,44.58,Venda Direta Online,,ITABERABA,BA
10002708,"Rua A Quadra D Lote 03, Atual nº 1162",GOES CALMON,"Terreno, 0.00 de área total, 0.00 de área privativa, 450.00 de área do terreno.",90712.5,125000.0,27.43,Venda Direta Online,,ITABUNA,BA
10004386,"Rua E Quadra IX, N. 370",NOVA ITABUNA,"Comercial, 215.03 de área total, 215.03 de área privativa, 600.00 de área do terreno, WC, 7 sala(s), cozinha.",213355.8,294000.0,27.43,Venda Direta Online,Ver foto,ITABUNA,BA
10005622,Rua Vereador Raimundo Lima,JACANA,"Terreno, 0.00 de área total, 0.00 de área privativa, 9571.97 de área do terreno.",254631.26,450000.0,43.42,Venda Direta Online,,ITABUNA,BA
1444402732190,"Av Juca Leão, N. 512, SETOR 1",CENTRO,"Casa, 191.43 de área total, 191.43 de área privativa, 0.00 de área do terreno, varanda, a.serv, WC, WC Emp, 1 sala(s), DCE, cozinha.",237082.0,367000.0,35.4,Venda Direta Online,Ver foto,ITABUNA,BA
1444404610539,"RUA A LT 10 QD D 2° ANDAR, LOT JARDIM ALAH",SAO ROQUE,"Apartamento, 0.00 de área total, 147.27 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",151810.01,235000.0,35.4,Venda Direta Online,Ver foto,ITABUNA,BA
1444405596858,"R 03, N. 263, Quadra D, Lote 09-A",SAO ROQUE,"Casa, 166.38 de área total, 166.38 de área privativa, 105.68 de área do terreno, 1 qto(s), varanda, a.serv, 3 suite(s), WC, 2 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.",147934.01,229000.0,35.4,Venda Direta Online,Ver foto,ITABUNA,BA
1444406316450,"Rua Pernambuco, N. 117",MANGABINHA,"Casa, 177.63 de área total, 177.63 de área privativa, 58.00 de área do terreno, 3 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",113050.01,175000.0,35.4,Venda Direta Online,,ITABUNA,BA
