link,endereco,bairro,descricao,preco,avaliacao,desconto,modalidade,foto,cidade,estado,financiamento
8787716432130,"AV DESEMB ANTONIO JOSE MIGUE FEU ROSA, N. 395, Apto 101, BL 18 VG 375M31 AREA 01A2B",PRAIA DA BALEIA,"Apartamento, 64.92 de área total, 51.89 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",274000.0,274000.0,0.0,Leilão SFI - Edital Único,,SERRA,ES,Não
8787716630242,"AV DESEMB ANTONIO JOSE MIGUEL FEU ROSA, N. 395, Apto 203, BL 12 VG 173 AREA 01A2B",PRAIA DA BALEIA,"Apartamento, 62.36 de área total, 42.47 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",250500.0,250500.0,0.0,Leilão SFI - Edital Único,,SERRA,ES,Não
8787716762033,"AVENIDA DESEMBARGADOR ANTONIO JOSE MIGUEL FEU ROSA, N. 395, Apto 402, BL 12",PRAIA DA BALEIA,"Apartamento, 62.36 de área total, 42.47 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",260000.0,260000.0,0.0,Leilão SFI - Edital Único,,SERRA,ES,Não
8787717950283,"AVENIDA DESEMBARGADOR ANTONIO JOSE MIGUE, N. 395, Apto 302, BL 19",PRAIA DA BALEIA,"Apartamento, 62.36 de área total, 42.47 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",226000.0,226000.0,0.0,Leilão SFI - Edital Único,,SERRA,ES,Não
8787718639905,"AVENIDA DESEMBARGADOR ANTONIO JOSE MIGUEL FEU ROSA, N. 395, Apto 104, BL 22",PRAIA DA BALEIA,"Apartamento, 77.50 de área total, 55.69 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",302500.0,302500.0,0.0,Leilão SFI - Edital Único,,SERRA,ES,Não
8555504879629,"RUA DOUTOR PEDRO FEU ROSA, N. SN, Apto 703, BL 03",JARDIM ATLANTICO,"Apartamento, 79.22 de área total, 47.00 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",190000.0,190000.0,0.0,Leilão SFI - Edital Único,,SERRA,ES,Não
8787718666228,"AVENIDA DES. A. JOSE M. FEU ROSA, N. 395, Apto 503, BL 20",PRAIA DA BALEIA,"Apartamento, 62.36 de área total, 42.47 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",238789.11,237000.0,0.0,Leilão SFI - Edital Único,,SERRA,ES,Não
8787713255459,"AVENIDA DESEMBARGADOR ANTONIO JOSE MIGUEL FEU ROSA, N. 395, Apto 201, BL 10",PRAIA DA BALEIA,"Apartamento, 62.36 de área total, 42.47 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",243015.78,240000.0,0.0,Leilão SFI - Edital Único,,SERRA,ES,Não
8787717223900,"RUA PROJETADA 03, N. 80, Apto 208, TR B AREA A3.A1",PORTO CANOA,"Apartamento, 0.00 de área total, 44.29 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",244816.51,240000.0,0.0,Leilão SFI - Edital Único,,SERRA,ES,Não
8555520464888,"RUA DEZESSEIS E RUA DOUTOR PEDRO FEU ROSA, N. S/N.º, Apto 802, BL 02",JARDIM ATLANTICO,"Apartamento, 79.22 de área total, 47.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",210000.0,200000.0,0.0,Leilão SFI - Edital Único,,SERRA,ES,Não
